vehicleID:ID(VEHICLE-ID)|modelName|modelDetails|vin|registrationPlate|kw:long|fuelType|ownershipType|company|companyGroup|:LABEL
149191|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU17723|F-R 7221|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148638|Ka|1,2 Super 51kW|WF0UXXLTRUBY03714|F-R 7024|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
147985|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJBD83980|F-R 8766|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148306|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU901163|F-DB 587|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
148285|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBE29623|F-R 8861|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148620|Ka|1,2 Benzin 51kW|WF0UXXLTRUBY03696|F-R 9118|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148634|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBY03685|F-R 7072|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149274|Ka|1,2 Super 51kW |WF0UXXLTRUBU20487|F-R 7256|51|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
148656|Ka|1,2 Super 51kW|WF0UXXLTRUBS04280|F-R 9072|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148298|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU900411|F-DB 8979|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
148696|Ka|1,2 Super 51kW|WF0UXXLTRUBY03698|F-R 9125|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148701|Ka|1,2 Super 51kW|WF0UXXLTRUBY03702|F-R 9145|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149688|iOn|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF31NZKZZBU802341|F-DB 9457|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;PEUGEOT;STROM
148678|Ka|1,2 Super 51kW|WF0UXXLTRUBS04054|F-R 9059|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148443|Ka|1,2 Super 51kW|WF0UXXLTRUBL89516|F-R 9028|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148697|Ka|1,2 Super 51kW|WF0UXXLTRUBY03699|F-R 9138|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148075|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBD85719|F-R 8132|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149862|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47051|F-R 7441|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148728|Ka|1,2 Super 51kW|WF0UXXLTRUBS04063|F-R 9166|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148677|Ka|1,2 Super 51kW|WF0UXXLTRUBS04053|F-R 9057|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148235|500|1,2 Benzin 51kW|ZFA31200000618766|F-R 8301|51|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;SUPER (BENZIN)
148077|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBD85721|F-R 8134|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148718|Ka|1,2 Super 51kW|WF0UXXLTRUBS04064|F-R 9167|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148698|Ka|1,2 Benzin 51kW|WF0UXXLTRUBY03711|F-R 7039|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148771|Ka|1,2 Super 51kW|WF0UXXLTRUBY03701|F-R 7101|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149760|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21752|F-R 7370|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148245|500|1,2 Benzin 51kW|ZFA31200000627235|F-R 8481|63|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;SUPER (BENZIN)
148364|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJBE29625|F-R 8878|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148780|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG7B8129057|F-R 7054|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149892|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71307|F-R 7436|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148226|500|1,2 Benzin 51kW|ZFA31200000618611|F-R 8234|51|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;SUPER (BENZIN)
148261|i-Miev|ELEKTRO 35kW NAVI Automatik 4-Sitzer |JMBLDHA3WBU000344|F-R 8011|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MITSUBISHI;STROM
148449|Ka|1,2 Super 51kW|WF0UXXLTRUBL89308|F-R 9032|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148624|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBY03676|F-R 7065|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148800|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG5B8128019|F-R 7075|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
148812|Sprinter|313 Diesel 95kW Kasten|WDB9066331S569004|F-DB 8829|95|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
148785|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG7B8129253|F-R 7059|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
148805|Insignia|2.0 Diesel 118kW NAVI|W0LGM8EM7B1210670|F-R 7046|118|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
148269|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBE29613|F-R 8787|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148658|Ka|1,2 Super 51kW|WF0UXXLTRUBS04283|F-R 9077|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149037|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBJ13365|F-R 7146|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148786|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG0B8126940|F-R 7060|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149194|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBJ01991|F-R 7234|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148300|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU900582|F-DB 8985|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
148693|Ka|1,2 Super 51kW|WF0UXXLTRUBY03693|F-R 9111|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148832|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG3B8129167|F-R 7098|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149894|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71308|F-R 7437|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148801|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG3B8127631|F-R 7108|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149218|iOn|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF31NZKZZCU800574|F-DB 610|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;PEUGEOT;STROM
149379|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU31750|F-R 4003|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149761|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21753|F-R 7371|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148301|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU900616|F-DB 586|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
148823|Astra|1,7 Diesel 81kW NAVI|W0LPC8EGXB8128582|F-R 7092|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
148834|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG3B8130089|F-R 7099|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149183|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU17715|F-R 7211|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148788|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG2B8127832|F-R 7062|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
149380|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU31749|F-R 3586|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148308|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU901245|F-DB 589 E|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
149038|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBJ13368|F-R 7147|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148700|Ka|1,2 Super 51kW|WF0UXXLTRUBY03700|F-R 9141|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148838|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG8B8128967|F-R 7106|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
150059|Astra|1,6 Super 132kW NAVI|W0LPD2EJ6CG032848|F-R 5013|132|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;SUPER E10
149336|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLBJ35463|F-R 7283|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148445|Ka|1,2 Super 51kW|WF0UXXLTRUBL89466|F-R 9030|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149330|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLBJ35457|F-R 7276|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149334|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLBJ35461|F-R 7281|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148879|iOn|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF31NZKZZBU802342|F-DB 650|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;PEUGEOT;STROM
149017|Ka|1,2 Benzin 51kW NAVI|WF0UXXLTRUBJ13102|F-R 7138|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
150149|Ka|1.3 Diesel 55kW NAVI|WF0UXXLTRUCG58735|F-R 7678|55|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149200|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBJ89822|F-R 7232|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149540|Megane|1,5 Diesel 78kW NAVI|VF1KZ1W0645478407|F-R 7346|78|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;RENAULT;DIESEL
149857|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47031|F-R 7410|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149041|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBJ13385|F-R 7150|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148662|Ka|1,2 Super 51kW|WF0UXXLTRUBS04287|F-R 9082|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149541|Megane|1,5 Diesel 78kW NAVI|VF1KZ1W0645478405|F-R 7347|78|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;RENAULT;DIESEL
148236|500|1,2 Benzin 51kW|ZFA31200000618773|F-R 8302|51|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;SUPER (BENZIN)
148446|Ka|1,2 Super 51kW|WF0UXXLTRUBL89438|F-R 9031|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149794|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21751|F-R 8232|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148682|Ka|1,2 Super 51kW|WF0UXXLTRUBS04058|F-R 9063|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149331|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLBJ35458|F-R 7277|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149539|Megane|1,5 Diesel 78kW NAVI|VF1KZ1W0645478408|F-R 7345|78|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;RENAULT;DIESEL
149757|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB40445|F-R 7363|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
150240|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68C4198198|F-R 7801|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
148637|Ka|1,2 Super 51kW|WF0UXXLTRUBY03713|F-R 7023|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149871|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71286|F-R 7418|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149866|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71281|F-R 7413|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148684|Ka|1,2 Super 51kW|WF0UXXLTRUBS04060|F-R 9065|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149861|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47050|F-R 7440|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149272|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBU20370|F-R 7254|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149791|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21756|F-R 7375|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149895|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71309|F-R 7424|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149189|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU17721|F-R 7217|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149718|Vito|116 Diesel 120kW NAVI|WDF63970513715691|F-R 7338|120|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150253|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCA81226|F-R 7656|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148639|Ka|1,2 Super 51kW|WF0UXXLTRUBY03715|F-R 7025|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148652|Ka|1,2 Super 51kW|WF0UXXLTRUBS04066|F-R 9067|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149962|C-Klasse|200 Diesel 100KW NAVI |WDD2042011F881106|F-R 7577|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
148328|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU900507|F-DB 218|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
149382|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJBU31747|F-R 3580|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149740|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21749|F-R 7367|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
150329|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW560601|F-R 7661|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
149333|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLBJ35460|F-R 7279|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149793|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB21748|F-R 7366|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148659|Ka|1,2 Super 51kW|WF0UXXLTRUBS04284|F-R 9078|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149860|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47049|F-R 7439|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148685|Ka|1,2 Super 51kW|WF0UXXLTRUBY03688|F-R 9087|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
150332|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW560607|F-R 7663|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
148448|Ka|1,2 Super 51kW|WF0UXXLTRUBL89360|F-R 8997|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149869|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71284|F-R 7416|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149995|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F873471|F-R 7590|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
149720|Vito|116 Diesel 120kW NAVI|WDF63970513715711|F-R 7341|120|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
149845|iOn|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF31NZKZZBU803145|F-DB 9444|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;PEUGEOT;STROM
149792|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJCB19902|F-R 7365|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148450|Ka|1,2 Super 51kW|WF0UXXLTRUBL88723|F-R 8996|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149910|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47025|F-R 7446|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149874|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71289|F-R 7421|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
150075|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCA81251|F-R 7423|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149856|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47030|F-R 7409|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148687|Ka|1,2 Super 51kW|WF0UXXLTRUBY03691|F-R 9091|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
150341|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW560600|F-R 7672|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150071|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCA81254|F-R 7455|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148686|Ka|1,2 Super 51kW|WF0UXXLTRUBY03690|F-R 9089|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
149865|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71280|F-R 7412|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149853|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCR47027|F-R 7406|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148633|Ka|1,2 Super 51kW NAVI|WF0UXXLTRUBY03684|F-R 7071|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
150126|Fiesta|1,6 Diesel 70kW NAVI|WF0JXXGAJJCA81241|F-R 7719|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149890|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLCB71305|F-R 7434|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
149998|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F883109|F-R 7593|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
148699|Ka|1,2 Benzin 51kW|WF0UXXLTRUBY03712|F-R 7040|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
